Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,
09-Sep-21,SKIL,3.9,3.85,0.0129,0.0433,0.0432,0.8253,4.32,82.53
09-Sep-21,SKIPPER,86.15,79.8,0.0766,0.0358,0.0361,0.6897,3.61,68.97
09-Sep-21,SKJPL,10,10,0,0,0,0,0,0
09-Sep-21,SKMEGGPROD,84,83.75,0.003,0.0359,0.0358,0.684,3.58,68.4
09-Sep-21,SKYLINE,8.95,8.95,0,0,0,0,0,0
09-Sep-21,SKYWEB,10,10,0,0,0,0,0,0
09-Sep-21,SLESHA,10,10,0,0,0,0,0,0
09-Sep-21,SMARTLINK,116.55,123.5,-0.0579,0.0369,0.037,0.7069,3.7,70.69
09-Sep-21,SMCGLOBAL,74.8,74.9,-0.0013,0.0213,0.0212,0.405,2.12,40.5
09-Sep-21,SMCSL,23,23,0,0,0,0,0,0
09-Sep-21,SMLISUZU,565.05,556.25,0.0157,0.0277,0.0277,0.5292,2.77,52.92
09-Sep-21,SMMIL,2.25,2.25,0,0,0,0,0,0
09-Sep-21,SMSLIFE,729.95,728.85,0.0015,0.0363,0.0362,0.6916,3.62,69.16
09-Sep-21,SMSPHARMA,162.7,164.15,-0.0089,0.0298,0.0297,0.5674,2.97,56.74
09-Sep-21,SNOWMAN,45.15,44.55,0.0134,0.035,0.0349,0.6668,3.49,66.68
09-Sep-21,SNSDIAGNOS,10,10,0,0,0,0,0,0
09-Sep-21,SNSPL,10,10,0,0,0,0,0,0
09-Sep-21,SOBHA,776.7,785.35,-0.0111,0.0341,0.034,0.6496,3.4,64.96
09-Sep-21,SOLARA,1687.5,1699.9,-0.0073,0.0302,0.0301,0.5751,3.01,57.51
09-Sep-21,SOLARINDS,1788.8,1743.25,0.0258,0.0185,0.0186,0.3554,1.86,35.54
09-Sep-21,SOMANYCERA,687.3,690.4,-0.0045,0.0295,0.0294,0.5617,2.94,56.17
09-Sep-21,SOMATEX,8.15,8.15,0,0.0428,0.0427,0.8158,4.27,81.58
09-Sep-21,SOMICONVEY,58.6,58.4,0.0034,0.0443,0.0442,0.8444,4.42,84.44
09-Sep-21,SONACOMS,550.4,544.85,0.0101,0.0196,0.0195,0.3725,1.95,37.25
09-Sep-21,SONATSOFTW,854.9,843.9,0.013,0.0248,0.0248,0.4738,2.48,47.38
09-Sep-21,SOPHIA,9.7,9.7,0,0.0009,0.0009,0.0172,0.09,1.72
09-Sep-21,SORILINFRA,127.4,126.95,0.0035,0.0453,0.0452,0.8635,4.52,86.35
09-Sep-21,SOTL,1620.2,1612.85,0.0045,0.0266,0.0265,0.5063,2.65,50.63
09-Sep-21,SOUTHBANK,10,9.85,0.0151,0.03,0.0299,0.5712,2.99,57.12
09-Sep-21,SOUTHWEST,100.55,100.3,0.0025,0.0376,0.0375,0.7164,3.75,71.64
09-Sep-21,SPAL,348.1,336.3,0.0345,0.0375,0.0375,0.7164,3.75,71.64
09-Sep-21,SPANDANA,630.2,637.1,-0.0109,0.0307,0.0306,0.5846,3.06,58.46
09-Sep-21,SPANGLE,10,10,0,0,0,0,0,0
09-Sep-21,SPARC,292.45,291.1,0.0046,0.0323,0.0322,0.6152,3.22,61.52
09-Sep-21,SPECIALITY,77.35,71,0.0857,0.0347,0.0351,0.6706,3.51,67.06
09-Sep-21,SPENCERS,113.95,116.3,-0.0204,0.0327,0.0326,0.6228,3.26,62.28
09-Sep-21,SPENTEX,1.35,1.25,0.077,0.0723,0.0723,1.3813,7.23,138.13
09-Sep-21,SPIC,52,51,0.0194,0.039,0.0389,0.7432,3.89,74.32
09-Sep-21,SPICEJET,69.6,69.6,0,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,SPLIL,49.35,49.5,-0.003,0.0389,0.0388,0.7413,3.88,74.13
09-Sep-21,SPMLINFRA,11,10.95,0.0046,0.0407,0.0406,0.7757,4.06,77.57
09-Sep-21,SPTL,3.95,4.1,-0.0373,0.0425,0.0425,0.812,4.25,81.2
09-Sep-21,SREEL,184.75,185,-0.0014,0.0308,0.0307,0.5865,3.07,58.65
09-Sep-21,SREINFRA,8.9,8.9,0,0.0466,0.0465,0.8884,4.65,88.84
09-Sep-21,SRF,10329.45,10171.6,0.0154,0.0227,0.0227,0.4337,2.27,43.37
09-Sep-21,SRHHYPOLTD,318.65,312.6,0.0192,0.0354,0.0353,0.6744,3.53,67.44
09-Sep-21,SRINARAYAN,10,10,0,0,0,0,0,0
09-Sep-21,SRIPIPES,225.9,221.4,0.0201,0.0297,0.0297,0.5674,2.97,56.74
09-Sep-21,SRPL,33.95,32.35,0.0483,0.0291,0.0292,0.5579,2.92,55.79
09-Sep-21,SRTRANSFIN,1348.35,1365.05,-0.0123,0.0323,0.0323,0.6171,3.23,61.71
09-Sep-21,SSWL,1728.55,1752.65,-0.0138,0.0285,0.0285,0.5445,2.85,54.45
09-Sep-21,STAR,596.1,596.1,0,0.0298,0.0298,0.5693,2.98,56.93
09-Sep-21,STARCEMENT,107.3,106.65,0.0061,0.0225,0.0224,0.428,2.24,42.8
09-Sep-21,STARPAPER,150.8,149.75,0.007,0.0317,0.0316,0.6037,3.16,60.37
09-Sep-21,STCINDIA,103.55,103.1,0.0044,0.0348,0.0347,0.6629,3.47,66.29
09-Sep-21,STCL,9.25,9.25,0,0,0,0,0,0
09-Sep-21,STEADFAST,14.9,14.9,0,0,0,0,0,0
09-Sep-21,STEELCITY,61.05,59.5,0.0257,0.04,0.0399,0.7623,3.99,76.23
09-Sep-21,STEELXIND,80.05,80.8,-0.0093,0.0342,0.0341,0.6515,3.41,65.15
09-Sep-21,STEL,169,176.85,-0.0454,0.0359,0.036,0.6878,3.6,68.78
09-Sep-21,STERTOOLS,200,200.3,-0.0015,0.0292,0.0292,0.5579,2.92,55.79
09-Sep-21,STLTECH,276,279.25,-0.0117,0.0308,0.0308,0.5884,3.08,58.84
09-Sep-21,STOVEKRAFT,968.65,923.5,0.0477,0.0263,0.0264,0.5044,2.64,50.44
09-Sep-21,STYLAMIND,1047.8,1033.05,0.0142,0.0143,0.0143,0.2732,1.43,27.32
09-Sep-21,SUBCAPCITY,23,23,0,0.0304,0.0303,0.5789,3.03,57.89
09-Sep-21,SUBEXLTD,50.9,50.5,0.0079,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,SUBROS,309.85,303.95,0.0192,0.028,0.028,0.5349,2.8,53.49
09-Sep-21,SUDARSCHEM,674.75,670.25,0.0067,0.0291,0.0291,0.556,2.91,55.6
09-Sep-21,SUMEETINDS,7.35,7.45,-0.0135,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,SUMICHEM,408.95,407.45,0.0037,0.0239,0.0239,0.4566,2.39,45.66
09-Sep-21,SUMIT,12.65,12.55,0.0079,0.0425,0.0424,0.8101,4.24,81.01
09-Sep-21,SUMMITSEC,716.4,714.35,0.0029,0.0235,0.0234,0.4471,2.34,44.71
09-Sep-21,SUNAGRO,10,10,0,0,0,0,0,0
09-Sep-21,SUNAYANA,34,34,0,0,0,0,0,0
09-Sep-21,SUNCLAYLTD,3548.6,3544.75,0.0011,0.0269,0.0268,0.512,2.68,51.2
09-Sep-21,SUNDARAM,2.1,2.05,0.0241,0.0374,0.0374,0.7145,3.74,71.45
09-Sep-21,SUNDARMFIN,2531.8,2540.1,-0.0033,0.022,0.022,0.4203,2.2,42.03
09-Sep-21,SUNDARMHLD,77,76.8,0.0026,0.0283,0.0282,0.5388,2.82,53.88
09-Sep-21,SUNDIST,10,10,0,0,0,0,0,0
09-Sep-21,SUNDRMBRAK,408.35,410.75,-0.0059,0.0293,0.0292,0.5579,2.92,55.79
09-Sep-21,SUNDRMFAST,896.7,861.35,0.0402,0.024,0.0241,0.4604,2.41,46.04
09-Sep-21,SUNFIN,16.25,16.25,0,0,0,0,0,0
09-Sep-21,SUNFLAG,83.05,82.85,0.0024,0.036,0.0359,0.6859,3.59,68.59
09-Sep-21,SUNPHARMA,776.3,777.45,-0.0015,0.0194,0.0193,0.3687,1.93,36.87
09-Sep-21,SUNTECK,384.85,385.95,-0.0029,0.028,0.028,0.5349,2.8,53.49
09-Sep-21,SUNTV,491.45,482.75,0.0179,0.0238,0.0238,0.4547,2.38,45.47
09-Sep-21,SUPERHOUSE,173.55,183,-0.053,0.0333,0.0334,0.6381,3.34,63.81
09-Sep-21,SUPERSPIN,12.35,12.05,0.0246,0.0394,0.0393,0.7508,3.93,75.08
09-Sep-21,SUPPETRO,694.85,671.2,0.0346,0.0265,0.0266,0.5082,2.66,50.82
09-Sep-21,SUPRAIND,10,10,0,0,0,0,0,0
09-Sep-21,SUPRAJIT,310,312.65,-0.0085,0.0261,0.0261,0.4986,2.61,49.86
09-Sep-21,SUPRANEET,10,10,0,0,0,0,0,0
09-Sep-21,SUPREMECOM,10,10,0,0,0,0,0,0
09-Sep-21,SUPREMEENG,28.8,26.8,0.072,0.0289,0.0292,0.5579,2.92,55.79
09-Sep-21,SUPREMEIND,2146.7,2141.05,0.0026,0.0206,0.0206,0.3936,2.06,39.36
09-Sep-21,SURANASOL,12.45,12.45,0,0.036,0.0359,0.6859,3.59,68.59
09-Sep-21,SURANAT&P,6.25,6.25,0,0.0431,0.043,0.8215,4.3,82.15
09-Sep-21,SURYALAXMI,60.4,58.85,0.026,0.0376,0.0376,0.7183,3.76,71.83
09-Sep-21,SURYAROSNI,552.35,521.25,0.058,0.0325,0.0327,0.6247,3.27,62.47
09-Sep-21,SURYODAY,149.7,149.25,0.003,0.0142,0.0142,0.2713,1.42,27.13
09-Sep-21,SUTLEJTEX,68.35,69.9,-0.0224,0.0388,0.0387,0.7394,3.87,73.94
09-Sep-21,SUULD,524.15,530.1,-0.0113,0.0282,0.0282,0.5388,2.82,53.88
09-Sep-21,SUVEN,85,84.2,0.0095,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,SUVENPHAR,535.55,533.3,0.0042,0.0254,0.0253,0.4834,2.53,48.34
09-Sep-21,SUVIDHAA,18.6,18.9,-0.016,0.0259,0.0259,0.4948,2.59,49.48
09-Sep-21,SUZLON,6.25,6.1,0.0243,0.0392,0.0391,0.747,3.91,74.7
09-Sep-21,SVPGLOB,133.7,133.25,0.0034,0.0207,0.0206,0.3936,2.06,39.36
09-Sep-21,SWANENERGY,133.2,132.05,0.0087,0.0292,0.0291,0.556,2.91,55.6
09-Sep-21,SWARAJENG,1707.2,1723.95,-0.0098,0.0184,0.0184,0.3515,1.84,35.15
09-Sep-21,SWELECTES,216.2,217.95,-0.0081,0.0356,0.0355,0.6782,3.55,67.82
09-Sep-21,SWSOLAR,350.3,348.7,0.0046,0.0382,0.0381,0.7279,3.81,72.79
09-Sep-21,SYMPHONY,1003.1,1010.3,-0.0072,0.0239,0.0238,0.4547,2.38,45.47
09-Sep-21,SYNGENE,630.55,613.9,0.0268,0.0198,0.0199,0.3802,1.99,38.02
09-Sep-21,TAINWALCHM,79.25,80.75,-0.0188,0.0427,0.0426,0.8139,4.26,81.39
09-Sep-21,TAJGVK,133.5,126.25,0.0558,0.026,0.0262,0.5006,2.62,50.06
09-Sep-21,TAKE,53.55,53.85,-0.0056,0.0334,0.0333,0.6362,3.33,63.62
09-Sep-21,TALBROAUTO,278.9,275,0.0141,0.0342,0.0341,0.6515,3.41,65.15
09-Sep-21,TANLA,878.05,880.05,-0.0023,0.0311,0.031,0.5923,3.1,59.23
09-Sep-21,TANTIACONS,6.8,6.75,0.0074,0.0906,0.0904,1.7271,9.04,172.71
09-Sep-21,TARANGINI,1,1,0,0,0,0,0,0
09-Sep-21,TARAPUR,4.4,4.35,0.0114,0.0245,0.0245,0.4681,2.45,46.81
09-Sep-21,TARC,39.95,39.4,0.0139,0.0293,0.0292,0.5579,2.92,55.79
09-Sep-21,TARINIENT,198.6,198.6,0,0,0,0,0,0
09-Sep-21,TARMAT,63.8,63.8,0,0.0441,0.044,0.8406,4.4,84.06
09-Sep-21,TASTYBITE,18559.25,18391.4,0.0091,0.0265,0.0264,0.5044,2.64,50.44
09-Sep-21,TATACHEM,829.25,832.3,-0.0037,0.0228,0.0228,0.4356,2.28,43.56
09-Sep-21,TATACOFFEE,210.75,211.9,-0.0054,0.0283,0.0283,0.5407,2.83,54.07
09-Sep-21,TATACOMM,1357.95,1370.2,-0.009,0.0256,0.0256,0.4891,2.56,48.91
09-Sep-21,TATACONSUM,875.6,879.8,-0.0048,0.0206,0.0205,0.3917,2.05,39.17
09-Sep-21,TATAELXSI,4928.6,4864.55,0.0131,0.0277,0.0276,0.5273,2.76,52.73
09-Sep-21,TATAINVEST,1282.25,1263.8,0.0145,0.0197,0.0196,0.3745,1.96,37.45
09-Sep-21,TATAMETALI,1030.25,1026.75,0.0034,0.0312,0.0311,0.5942,3.11,59.42
09-Sep-21,TATAMOTORS,298.95,295.25,0.0125,0.0308,0.0307,0.5865,3.07,58.65
09-Sep-21,TATAMTRDVR,140.95,138.55,0.0172,0.0309,0.0309,0.5903,3.09,59.03
09-Sep-21,TATAPOWER,132.75,133.25,-0.0038,0.0254,0.0253,0.4834,2.53,48.34
09-Sep-21,TATASTEEL,1447,1429.85,0.0119,0.0272,0.0272,0.5197,2.72,51.97
09-Sep-21,TATASTLBSL,94.05,93.15,0.0096,0.0322,0.0322,0.6152,3.22,61.52
09-Sep-21,TATASTLLP,902.95,895.1,0.0087,0.0309,0.0308,0.5884,3.08,58.84
09-Sep-21,TATVA,2047.1,2056.25,-0.0045,0.0068,0.0068,0.1299,0.68,12.99
09-Sep-21,TBZ,75.9,76.75,-0.0111,0.0364,0.0364,0.6954,3.64,69.54
09-Sep-21,TCI,431.85,430,0.0043,0.0295,0.0294,0.5617,2.94,56.17
09-Sep-21,TCIDEVELOP,321.95,324.15,-0.0068,0.033,0.0329,0.6286,3.29,62.86
09-Sep-21,TCIEXP,1502.75,1444.95,0.0392,0.0286,0.0286,0.5464,2.86,54.64
09-Sep-21,TCIFINANCE,6.15,6.2,-0.0081,0.0431,0.043,0.8215,4.3,82.15
09-Sep-21,TCNSBRANDS,685.85,663.35,0.0334,0.0288,0.0288,0.5502,2.88,55.02
09-Sep-21,TCPLPACK,517.1,525,-0.0152,0.033,0.0329,0.6286,3.29,62.86
09-Sep-21,TCS,3791.4,3774.15,0.0046,0.0162,0.0162,0.3095,1.62,30.95
09-Sep-21,TDPOWERSYS,334.45,330.65,0.0114,0.0377,0.0376,0.7183,3.76,71.83
09-Sep-21,TEAMLEASE,4500.35,4444.45,0.0125,0.0247,0.0247,0.4719,2.47,47.19
09-Sep-21,TECHIN,6.4,6.15,0.0398,0.0504,0.0504,0.9629,5.04,96.29
09-Sep-21,TECHM,1433.25,1427.85,0.0038,0.0202,0.0202,0.3859,2.02,38.59
09-Sep-21,TECHNOE,276.95,279.8,-0.0102,0.0265,0.0264,0.5044,2.64,50.44
09-Sep-21,TEJASNET,449.6,428.3,0.0485,0.0369,0.0369,0.705,3.69,70.5
09-Sep-21,TEMBO,272.6,258.65,0.0525,0.0169,0.0173,0.3305,1.73,33.05
09-Sep-21,TERASOFT,51.05,50.4,0.0128,0.0447,0.0446,0.8521,4.46,85.21
09-Sep-21,TEXINFRA,59.55,60,-0.0075,0.0286,0.0285,0.5445,2.85,54.45
09-Sep-21,TEXMOPIPES,48.35,48.1,0.0052,0.0404,0.0403,0.7699,4.03,76.99
09-Sep-21,TEXRAIL,33,33.3,-0.009,0.0317,0.0317,0.6056,3.17,60.56
09-Sep-21,TFCILTD,70.7,70.75,-0.0007,0.0306,0.0305,0.5827,3.05,58.27
09-Sep-21,TFL,5.1,4.95,0.0299,0.0458,0.0457,0.8731,4.57,87.31
09-Sep-21,TGBHOTELS,7.25,7.25,0,0.0481,0.0479,0.9151,4.79,91.51
09-Sep-21,THANGAMAYL,1054.9,1047.3,0.0072,0.0329,0.0328,0.6266,3.28,62.66
09-Sep-21,THEINVEST,121.05,119.65,0.0116,0.0381,0.038,0.726,3.8,72.6
09-Sep-21,THEMISMED,1014.2,1029.9,-0.0154,0.037,0.0369,0.705,3.69,70.5
09-Sep-21,THERMAX,1401.7,1401.85,-0.0001,0.0205,0.0205,0.3917,2.05,39.17
09-Sep-21,THOMASCOOK,62.25,61.2,0.017,0.0333,0.0333,0.6362,3.33,63.62
09-Sep-21,THOMASCOTT,19,18.2,0.043,0.0897,0.0895,1.7099,8.95,170.99
09-Sep-21,THYROCARE,1273.65,1241.15,0.0258,0.0263,0.0263,0.5025,2.63,50.25
09-Sep-21,TI,40.6,40.5,0.0025,0.0356,0.0355,0.6782,3.55,67.82
09-Sep-21,TIDEWATER,1991.1,1896.35,0.0488,0.0312,0.0313,0.598,3.13,59.8
09-Sep-21,TIIL,810.3,800.05,0.0127,0.0349,0.0348,0.6649,3.48,66.49
09-Sep-21,TIINDIA,1364.25,1383.15,-0.0138,0.0242,0.0242,0.4623,2.42,46.23
09-Sep-21,TIJARIA,5.9,6.05,-0.0251,0.034,0.034,0.6496,3.4,64.96
09-Sep-21,TIL,156.7,153.4,0.0213,0.0316,0.0315,0.6018,3.15,60.18
09-Sep-21,TIMESGTY,42.9,41.85,0.0248,0.044,0.0439,0.8387,4.39,83.87
09-Sep-21,TIMETECHNO,70.95,71.7,-0.0105,0.0302,0.0301,0.5751,3.01,57.51
09-Sep-21,TIMKEN,1686.3,1692.4,-0.0036,0.0239,0.0238,0.4547,2.38,45.47
09-Sep-21,TINPLATE,281,279.9,0.0039,0.0335,0.0334,0.6381,3.34,63.81
09-Sep-21,TIPSINDLTD,1258.15,1158.65,0.0824,0.0383,0.0386,0.7375,3.86,73.75
09-Sep-21,TIRUMALCHM,198.2,198.35,-0.0008,0.0362,0.0361,0.6897,3.61,68.97
09-Sep-21,TIRUPATIFL,81.6,78.55,0.0381,0.03,0.03,0.5731,3,57.31
09-Sep-21,TITAN,2034.25,2055.95,-0.0106,0.0198,0.0197,0.3764,1.97,37.64
09-Sep-21,TMRVL,15.05,15.15,-0.0066,0.034,0.0339,0.6477,3.39,64.77
09-Sep-21,TNPETRO,113.5,113.5,0,0.0324,0.0324,0.619,3.24,61.9
09-Sep-21,TNPL,134.95,135.75,-0.0059,0.0243,0.0243,0.4643,2.43,46.43
09-Sep-21,TNTELE,11.3,10.75,0.0499,0.0742,0.0741,1.4157,7.41,141.57
09-Sep-21,TOKYOPLAST,103.45,103,0.0044,0.0346,0.0345,0.6591,3.45,65.91
09-Sep-21,TORNTPHARM,3108.25,3100.5,0.0025,0.0185,0.0185,0.3534,1.85,35.34
09-Sep-21,TORNTPOWER,477.45,482.55,-0.0106,0.0198,0.0198,0.3783,1.98,37.83
09-Sep-21,TOTAL,53.1,53.05,0.0009,0.0377,0.0376,0.7183,3.76,71.83
09-Sep-21,TOUCHWOOD,123.8,124.6,-0.0064,0.0331,0.033,0.6305,3.3,63.05
09-Sep-21,TPLPLASTEH,350.55,339.15,0.0331,0.0379,0.0379,0.7241,3.79,72.41
09-Sep-21,TREEHOUSE,8.95,8.6,0.0399,0.033,0.0331,0.6324,3.31,63.24
09-Sep-21,TREJHARA,59.5,57.7,0.0307,0.047,0.0469,0.896,4.69,89.6
09-Sep-21,TRENT,1022.55,1034,-0.0111,0.0253,0.0252,0.4814,2.52,48.14
09-Sep-21,TRF,119.5,125.7,-0.0506,0.0354,0.0354,0.6763,3.54,67.63
09-Sep-21,TRIDENT,25.5,24.75,0.0299,0.0341,0.0341,0.6515,3.41,65.15
09-Sep-21,TRIDENTIND,10,10,0,0,0,0,0,0
09-Sep-21,TRIGYN,115.6,115,0.0052,0.0413,0.0412,0.7871,4.12,78.71
09-Sep-21,TRIL,27.8,28.3,-0.0178,0.0411,0.0411,0.7852,4.11,78.52
09-Sep-21,TRITURBINE,142.45,141.75,0.0049,0.0308,0.0307,0.5865,3.07,58.65
09-Sep-21,TRIVENI,169.4,169.1,0.0018,0.0337,0.0336,0.6419,3.36,64.19
09-Sep-21,TTKHLTCARE,702.65,701.75,0.0013,0.0297,0.0297,0.5674,2.97,56.74
09-Sep-21,TTKPRESTIG,9356.2,8670.1,0.0762,0.0222,0.0228,0.4356,2.28,43.56
09-Sep-21,TTL,66.85,67.8,-0.0141,0.0331,0.033,0.6305,3.3,63.05
09-Sep-21,TTML,36.15,35.55,0.0167,0.0421,0.042,0.8024,4.2,80.24
09-Sep-21,TV18BRDCST,35.7,35.75,-0.0014,0.0339,0.0338,0.6457,3.38,64.57
09-Sep-21,TVSELECT,171.9,171.15,0.0044,0.033,0.0329,0.6286,3.29,62.86
09-Sep-21,TVSMOTOR,544.9,546.6,-0.0031,0.022,0.022,0.4203,2.2,42.03
09-Sep-21,TVSSRICHAK,2088.15,2138.5,-0.0238,0.0242,0.0242,0.4623,2.42,46.23
09-Sep-21,TVTODAY,303.35,307.4,-0.0133,0.0252,0.0251,0.4795,2.51,47.95
09-Sep-21,TVVISION,2.65,2.75,-0.037,0.0551,0.055,1.0508,5.5,105.08
09-Sep-21,TWL,93.1,94,-0.0096,0.0348,0.0347,0.6629,3.47,66.29
09-Sep-21,UBL,1599.95,1592.6,0.0046,0.0197,0.0196,0.3745,1.96,37.45
09-Sep-21,UCALFUEL,149.45,150.8,-0.009,0.0317,0.0316,0.6037,3.16,60.37
09-Sep-21,UCOBANK,14.2,12.8,0.1038,0.0238,0.0248,0.4738,2.48,47.38
09-Sep-21,UDDHAV,10,10,0,0,0,0,0,0
09-Sep-21,UFLEX,489.8,494.15,-0.0088,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,UFO,91.5,91.55,-0.0005,0.0297,0.0296,0.5655,2.96,56.55
09-Sep-21,UGARSUGAR,27.05,27.25,-0.0074,0.0371,0.037,0.7069,3.7,70.69
09-Sep-21,UGROCAP,119.3,119.3,0,0.008,0.008,0.1528,0.8,15.28
09-Sep-21,UJAAS,2.8,2.8,0,0.0371,0.037,0.7069,3.7,70.69
09-Sep-21,UJJIVAN,157.35,143.15,0.0946,0.0337,0.0343,0.6553,3.43,65.53
09-Sep-21,UJJIVANSFB,20.5,18.9,0.0813,0.0284,0.0289,0.5521,2.89,55.21
09-Sep-21,ULL,10,10,0,0,0,0,0,0
09-Sep-21,ULTRACEMCO,7939.65,7992.9,-0.0067,0.0191,0.0191,0.3649,1.91,36.49
09-Sep-21,UMANGDAIRY,76.45,77,-0.0072,0.0371,0.037,0.7069,3.7,70.69
09-Sep-21,UMESLTD,4.45,4.1,0.0819,0.0577,0.0579,1.1062,5.79,110.62
09-Sep-21,UNICHEMLAB,274.2,274.8,-0.0022,0.0274,0.0273,0.5216,2.73,52.16
09-Sep-21,UNIDT,353.75,344.25,0.0272,0.0275,0.0275,0.5254,2.75,52.54
09-Sep-21,UNIENTER,137.75,142.35,-0.0328,0.0326,0.0326,0.6228,3.26,62.28
09-Sep-21,UNIONBANK,34.9,34.85,0.0014,0.0258,0.0258,0.4929,2.58,49.29
09-Sep-21,UNITECH,1.8,1.8,0,0.0389,0.0388,0.7413,3.88,74.13
09-Sep-21,UNITEDTEA,400.9,404.8,-0.0097,0.0289,0.0288,0.5502,2.88,55.02
09-Sep-21,UNIVASTU,48.25,49.1,-0.0175,0.0349,0.0348,0.6649,3.48,66.49
09-Sep-21,UNIVCABLES,175.85,179.25,-0.0192,0.0314,0.0313,0.598,3.13,59.8
09-Sep-21,UNIVPHOTO,338.1,346.6,-0.0248,0.036,0.0359,0.6859,3.59,68.59
09-Sep-21,UPAL,10,10,0,0,0,0,0,0
09-Sep-21,UPELECT,174.25,174.25,0,0.222,0.2215,4.2318,22.15,423.18
09-Sep-21,UPL,757.9,762,-0.0054,0.0257,0.0256,0.4891,2.56,48.91
09-Sep-21,URJA,6.2,6.15,0.0081,0.0337,0.0336,0.6419,3.36,64.19
09-Sep-21,USHAMART,65.5,66.5,-0.0152,0.0379,0.0378,0.7222,3.78,72.22
09-Sep-21,USSGLOBAL,10,10,0,0,0,0,0,0
09-Sep-21,UTIAMC,1174.5,1175.7,-0.001,0.0188,0.0188,0.3592,1.88,35.92
09-Sep-21,UTIBANKETF,36.77,36.76,0.0003,0.0145,0.0145,0.277,1.45,27.7
09-Sep-21,UTINEXT50,44.34,44.05,0.0066,0.0182,0.0182,0.3477,1.82,34.77
09-Sep-21,UTINIFTETF,1820.14,1824.83,-0.0026,0.013,0.013,0.2484,1.3,24.84
09-Sep-21,UTISENSETF,613.62,613.8,-0.0003,0.014,0.014,0.2675,1.4,26.75
09-Sep-21,UTISXN50,48.39,47.86,0.011,0.0288,0.0287,0.5483,2.87,54.83
09-Sep-21,UTTAMSTL,4.4,4.35,0.0114,0.0368,0.0368,0.7031,3.68,70.31
09-Sep-21,UTTAMSUGAR,188.3,190.7,-0.0127,0.0404,0.0403,0.7699,4.03,76.99
09-Sep-21,V2RETAIL,128.65,127.45,0.0094,0.0337,0.0336,0.6419,3.36,64.19
09-Sep-21,VADILALIND,1075.35,1076.45,-0.001,0.0259,0.0258,0.4929,2.58,49.29
09-Sep-21,VAIBHAVGBL,792.55,782.95,0.0122,0.0293,0.0293,0.5598,2.93,55.98
09-Sep-21,VAISHALI,38.45,38.35,0.0026,0.0352,0.0351,0.6706,3.51,67.06
09-Sep-21,VAKRANGEE,43.5,44.55,-0.0239,0.0387,0.0386,0.7375,3.86,73.75
09-Sep-21,VALIANTORG,1395.85,1397.25,-0.001,0.0224,0.0223,0.426,2.23,42.6
09-Sep-21,VARDHACRLC,68.6,69.35,-0.0109,0.03,0.0299,0.5712,2.99,57.12
09-Sep-21,VARDMNPOLY,24.1,24.3,-0.0083,0.044,0.0439,0.8387,4.39,83.87
09-Sep-21,VARROC,273.6,273.35,0.0009,0.0294,0.0294,0.5617,2.94,56.17
09-Sep-21,VASCONEQ,26.3,26.05,0.0096,0.0386,0.0385,0.7355,3.85,73.55
09-Sep-21,VASWANI,11.8,12,-0.0168,0.044,0.044,0.8406,4.4,84.06
09-Sep-21,VBL,935.85,927.8,0.0086,0.0226,0.0226,0.4318,2.26,43.18
09-Sep-21,VEDL,301.85,298.95,0.0097,0.0302,0.0301,0.5751,3.01,57.51
09-Sep-21,VENKEYS,2910.75,2901,0.0034,0.0339,0.0338,0.6457,3.38,64.57
09-Sep-21,VENUSREM,498.7,492.2,0.0131,0.038,0.038,0.726,3.8,72.6
09-Sep-21,VERTOZ,98.45,101.9,-0.0344,0.0277,0.0278,0.5311,2.78,53.11
09-Sep-21,VESUVIUS,1152.95,1161.85,-0.0077,0.021,0.0209,0.3993,2.09,39.93
09-Sep-21,VETO,102.7,104.5,-0.0174,0.0396,0.0395,0.7546,3.95,75.46
09-Sep-21,VGUARD,261.85,261.75,0.0004,0.0198,0.0198,0.3783,1.98,37.83
09-Sep-21,VHL,3177.6,3180.9,-0.001,0.0327,0.0326,0.6228,3.26,62.28
09-Sep-21,VICEROY,3.1,3.05,0.0163,0.0364,0.0364,0.6954,3.64,69.54
09-Sep-21,VIDHIING,373.35,370.8,0.0069,0.0395,0.0394,0.7527,3.94,75.27
09-Sep-21,VIJIFIN,1.6,1.65,-0.0308,0.0647,0.0645,1.2323,6.45,123.23
09-Sep-21,VIKASECO,2.15,2.15,0,0.0439,0.0438,0.8368,4.38,83.68
09-Sep-21,VIKASLIFE,3.25,3.3,-0.0153,0.0391,0.039,0.7451,3.9,74.51
09-Sep-21,VIKASPROP,2.2,2.2,0,0.0351,0.035,0.6687,3.5,66.87
09-Sep-21,VIKASWSP,4.9,4.95,-0.0102,0.0377,0.0376,0.7183,3.76,71.83
09-Sep-21,VIMTALABS,289.4,286.35,0.0106,0.0397,0.0396,0.7566,3.96,75.66
